,Latitud,Ano,Mes,Dia,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas,Topoforma,Topoforma_cod
6314,22.107941751829028,2019.0,3.0,2.0,-103.44280848043195,30.081085784418107,9.562167190079593,30.081085784418107,9.562167190079593,18.49187712354257,18.49187712354257,Ca??n,1
6315,16.64355683064571,2019.0,3.0,2.0,-98.32718290650303,32.90756157278726,19.47544201098452,32.90756157278726,19.47544201098452,24.839978178091265,24.839978178091265,Ca??n,1
6316,21.17124563257264,2019.0,3.0,2.0,-104.04499417676351,33.62962981257636,10.905556850269962,33.62962981257636,10.905556850269962,20.70565295498021,20.70565295498021,Ca??n,1
6317,18.058646615991318,2019.0,3.0,2.0,-98.9218936234148,34.60902480615216,16.49472260583186,34.60902480615216,16.49472260583186,24.410603505107293,24.410603505107293,Ca??n,1
6318,18.17650564406505,2019.0,3.0,2.0,-98.85210239051706,34.66215346530022,16.6373703395361,34.66215346530022,16.6373703395361,24.59342174178155,24.59342174178155,Ca??n,1
6319,22.19798915394271,2019.0,3.0,2.0,-103.59834490226469,30.337761811079424,9.419507546749125,30.337761811079424,9.419507546749125,18.47271339914728,18.47271339914728,Ca??n,1
6320,17.97140596751712,2019.0,3.0,2.0,-99.95999469262732,34.3626773446218,16.76334224188937,34.3626773446218,16.76334224188937,24.513989583529774,24.513989583529774,Ca??n,1
6321,20.992045696757557,2019.0,3.0,2.0,-99.90623865347932,28.98515976302967,10.673503385532001,28.98515976302967,10.673503385532001,18.45276389620309,18.45276389620309,Ca??n,1
6322,22.91270585832822,2019.0,3.0,2.0,-103.68245179516613,28.948182933654714,8.624116588134234,28.948182933654714,8.624116588134234,17.041538176592727,17.041538176592727,Ca??n,1
6323,21.19265212881421,2019.0,3.0,2.0,-99.54369507279745,32.039685196341374,14.680725589150265,32.039685196341374,14.680725589150265,21.720202404784988,21.720202404784988,Ca??n,1
6324,17.93254605554363,2019.0,3.0,2.0,-99.5378223888054,34.28763373603193,16.198439634325414,34.28763373603193,16.198439634325414,24.047426342114406,24.047426342114406,Ca??n,1
6325,20.967124760588167,2019.0,3.0,2.0,-103.61167013878165,33.2174721699786,10.927159845116046,33.2174721699786,10.927159845116046,20.781887392573637,20.781887392573637,Ca??n,1
6326,17.55992082109708,2019.0,3.0,2.0,-98.57007917890292,33.41165699994695,14.562007297635903,33.41165699994695,14.562007297635903,22.48763699591414,22.48763699591414,Ca??n,1
6327,16.260220113605545,2019.0,3.0,2.0,-97.614717273467,32.40986631796642,20.61077753935412,32.40986631796642,20.61077753935412,25.229637906140013,25.229637906140013,Ca??n,1
6328,17.419307198379297,2019.0,3.0,2.0,-98.80701926320755,33.12787898607131,14.96885036487542,33.12787898607131,14.96885036487542,22.45648479205256,22.45648479205256,Ca??n,1
6329,20.990753908831813,2019.0,3.0,2.0,-103.8952146197417,33.641726050930274,11.126508265139618,33.641726050930274,11.126508265139618,20.889523160109313,20.889523160109313,Ca??n,1
6330,17.936841878431103,2019.0,3.0,2.0,-99.50315165685535,34.33854154323445,16.28062582309282,34.33854154323445,16.28062582309282,24.12649504980492,24.12649504980492,Ca??n,1
6331,20.899657591907864,2019.0,3.0,2.0,-103.70323141434977,33.44897772045844,11.162739471551543,33.44897772045844,11.162739471551543,20.943121014676457,20.943121014676457,Ca??n,1
6332,17.52461101592981,2019.0,3.0,2.0,-98.34377625487697,33.59320427878688,14.056277722964278,33.59320427878688,14.056277722964278,22.44144365187903,22.44144365187903,Ca??n,1
6333,22.475194175635316,2019.0,3.0,2.0,-103.5866331477151,29.72468006900618,9.171229588579974,29.72468006900618,9.171229588579974,17.92161306625416,17.92161306625416,Ca??n,1
6334,17.099836063359938,2019.0,3.0,2.0,-99.06213115381351,33.33276295997498,17.90922512867095,33.33276295997498,17.90922512867095,24.085378227329382,24.085378227329382,Ca??n,1
6335,17.440005600574057,2019.0,3.0,2.0,-98.74832446575775,33.13633199642963,14.853074198942897,33.13633199642963,14.853074198942897,22.409187601029107,22.409187601029107,Ca??n,1
6336,21.13198386851547,2019.0,3.0,2.0,-104.07425003801026,33.68365781929269,10.98608806446539,33.68365781929269,10.98608806446539,20.755105530476655,20.755105530476655,Ca??n,1
6337,17.726509904215586,2019.0,3.0,2.0,-98.5124327583022,34.185373995767115,15.73492694966197,34.185373995767115,15.73492694966197,23.63653298332186,23.63653298332186,Ca??n,1
6338,17.41115472570282,2019.0,3.0,2.0,-99.12496569759008,33.532665559403654,15.596998384597832,33.532665559403654,15.596998384597832,23.052324562558102,23.052324562558102,Ca??n,1
6339,22.335962241726726,2019.0,3.0,2.0,-103.44830791735255,29.620075019564077,9.35205202098124,29.620075019564077,9.35205202098124,18.05374070360109,18.05374070360109,Ca??n,1
6340,18.04421030483405,2019.0,3.0,2.0,-99.04629406173541,34.331782775080384,15.897296839323461,34.331782775080384,15.897296839323461,24.049017050587167,24.049017050587167,Ca??n,1
6341,17.413596909760088,2019.0,3.0,2.0,-99.0333174291167,33.41249250333972,15.409364042539567,33.41249250333972,15.409364042539567,22.87483259727784,22.87483259727784,Ca??n,1
6342,22.28622409710771,2019.0,3.0,2.0,-103.73593039804496,30.546424625539363,9.284261509021466,30.546424625539363,9.284261509021466,18.438074549720568,18.438074549720568,Ca??n,1
6343,18.051558704809477,2019.0,3.0,2.0,-98.89143605599442,34.80458163221806,16.690231375245006,34.80458163221806,16.690231375245006,24.605020984798674,24.605020984798674,Ca??n,1
6344,20.827040436729774,2019.0,3.0,2.0,-99.13861557320783,30.02645605156425,12.278850552907771,30.02645605156425,12.278850552907771,19.684691889869622,19.684691889869622,Ca??n,1
6345,16.29503141389426,2019.0,3.0,2.0,-97.29142018720876,32.64778046940206,20.32818012118759,32.37291792117603,20.463623311938672,25.182554334956254,25.19321360447876,Ca??n,1
6346,17.455117159407003,2019.0,3.0,2.0,-98.73147140098834,33.170837173604724,14.806996468176877,33.170837173604724,14.806996468176877,22.413675165234803,22.413675165234803,Ca??n,1
6347,17.434940244072695,2019.0,3.0,2.0,-98.712310730822,33.18157273779873,14.76666413267752,33.18157273779873,14.76666413267752,22.414229603478443,22.414229603478443,Ca??n,1
6348,21.142843134780907,2019.0,3.0,2.0,-104.06274509765859,33.68753245341271,10.970789514065471,33.68753245341271,10.970789514065471,20.75092010122058,20.75092010122058,Ca??n,1
6349,17.534067685429136,2019.0,3.0,2.0,-98.30376244502993,33.656089501422116,14.01139232505609,33.656089501422116,14.01139232505609,22.478157594176118,22.478157594176118,Ca??n,1
6350,20.915257218606257,2019.0,3.0,2.0,-103.73502864388425,33.524875748601744,11.12905628078736,33.524875748601744,11.12905628078736,20.936538810670804,20.936538810670804,Ca??n,1
6351,21.21037209978865,2019.0,3.0,2.0,-104.06059749240524,33.56653759596659,10.805437331634272,33.56653759596659,10.805437331634272,20.624594081943,20.624594081943,Ca??n,1
6352,18.35031533741914,2019.0,3.0,2.0,-99.36189178119781,33.1339747184163,15.29670850379521,33.1339747184163,15.29670850379521,22.69098833209206,5.081361758182971,Ca??n,1
6353,18.042799997267704,2019.0,3.0,2.0,-98.44844324449862,34.33359356684461,15.505774509435046,34.33359356684461,15.505774509435046,23.861129338210553,23.861129338210553,Ca??n,1
6354,20.92784321556793,2019.0,3.0,2.0,-103.75459071715184,33.52611469985633,11.13833547547323,33.52611469985633,11.13833547547323,20.918661912977537,20.918661912977537,Ca??n,1
6355,20.994749134396162,2019.0,3.0,2.0,-103.80966551252821,33.52102563403177,11.056102479997886,33.52102563403177,11.056102479997886,20.850327134535465,20.850327134535465,Ca??n,1
6356,16.610684911178126,2019.0,3.0,2.0,-97.1602489500029,33.21193726454778,17.04202184786731,32.81994888037878,17.23518078433162,23.42793289059443,23.44313434260569,Ca??n,1
6357,22.320068365646062,2019.0,3.0,2.0,-102.96701470939378,29.299888487721304,9.35755939901291,29.299888487721304,9.35755939901291,17.806516445934587,17.806516445934587,Ca??n,1
6358,22.166664367590514,2019.0,3.0,2.0,-103.54423845311088,30.248471931436413,9.469134551454557,30.248471931436413,9.469134551454557,18.4793798832246,18.4793798832246,Ca??n,1
6359,22.336702137763297,2019.0,3.0,2.0,-103.69544832032884,30.325527775313947,9.255200278828307,30.325527775313947,9.255200278828307,18.30024040550785,18.30024040550785,Ca??n,1
6360,17.963138517910117,2019.0,3.0,2.0,-99.39332259776401,34.455684004210305,16.395669499270067,34.455684004210305,16.395669499270067,24.255558712132498,24.255558712132498,Ca??n,1
6361,20.961072837710724,2019.0,3.0,2.0,-103.8523172793449,33.63138136965797,11.193553950636645,33.63138136965797,11.193553950636645,20.938433429572957,20.938433429572957,Ca??n,1
6362,18.14217257078456,2019.0,3.0,2.0,-98.83813378189143,34.72479345811329,16.66924626993066,34.72479345811329,16.66924626993066,24.61530299347314,24.61530299347314,Ca??n,1
6363,17.923434524682033,2019.0,3.0,2.0,-99.13444942875589,34.49197529953882,16.313721875822402,34.49197529953882,16.313721875822402,24.176102258676483,24.176102258676483,Ca??n,1
6364,17.864256704640745,2019.0,3.0,2.0,-96.58154311768304,28.86869227652426,16.882034843159506,28.86869227652426,16.882034843159506,22.00719913286944,22.00719913286944,Ca??n,1
6365,20.33072934554061,2019.0,3.0,2.0,-99.60479559270476,31.997959323422347,14.084151482180424,31.997959323422347,14.084151482180424,21.43258531742154,15.76751960370152,Ca??n,1
6366,17.414265398526013,2019.0,3.0,2.0,-99.0079148560115,33.37950258274124,15.357956587951048,33.37950258274124,15.357956587951048,22.826160598719493,22.826160598719493,Ca??n,1
6367,17.168440041833655,2019.0,3.0,2.0,-98.38635525064711,32.719815633250356,14.99060490343122,32.719815633250356,14.99060490343122,22.377572797295006,22.377572797295006,Ca??n,1
6368,17.99034571061872,2019.0,3.0,2.0,-98.79950471791051,34.862442282644984,16.740146036369584,34.862442282644984,16.740146036369584,24.642096030741733,24.642096030741733,Ca??n,1
6369,17.592927040594127,2019.0,3.0,2.0,-98.44502489742591,33.61495858403283,14.431518630352764,33.61495858403283,14.431518630352764,22.612245091177485,22.612245091177485,Ca??n,1
6370,18.002030527466612,2019.0,3.0,2.0,-99.24243524186765,34.6867004709081,16.718890728281753,34.6867004709081,16.718890728281753,24.573581327749075,24.573581327749075,Ca??n,1
6371,17.58377471401083,2019.0,3.0,2.0,-98.90265428613719,33.89188678009389,15.67000946088239,33.89188678009389,15.67000946088239,23.37019746767829,23.37019746767829,Ca??n,1
6372,17.102255807763676,2019.0,3.0,2.0,-99.1182826333008,33.400695030957536,18.083690227778014,33.400695030957536,18.083690227778014,24.224730919590577,24.224730919590577,Ca??n,1
6373,17.416188956822428,2019.0,3.0,2.0,-98.92863068392542,33.28270591585295,15.209110876832145,33.28270591585295,15.209110876832145,22.684387712719417,22.684387712719417,Ca??n,1
6374,17.404641526900352,2019.0,3.0,2.0,-99.15981228571178,33.58560856590987,15.694890733093102,33.58560856590987,15.694890733093102,23.13757477569038,23.13757477569038,Ca??n,1
6375,16.704979363928455,2019.0,3.0,2.0,-97.49489898185813,32.08998751901343,15.06316926225778,32.08998751901343,15.06316926225778,22.395503525679075,22.395503525679075,Ca??n,1
6376,17.48574229423551,2019.0,3.0,2.0,-98.69796078807029,33.26070452831203,14.820910508121921,33.26070452831203,14.820910508121921,22.495833866188693,22.495833866188693,Ca??n,1
6377,20.972787737613906,2019.0,3.0,2.0,-103.85505494290167,33.60870951239977,11.129885905328585,33.60870951239977,11.129885905328585,20.897844667884005,20.897844667884005,Ca??n,1
6378,22.27986101476148,2019.0,3.0,2.0,-103.45618919395814,29.75130500072108,9.376709833886409,29.75130500072108,9.376709833886409,18.15180934042031,18.15180934042031,Ca??n,1
6379,21.043936676414333,2019.0,3.0,2.0,-103.87524890188577,33.55129236822029,11.014147146241122,33.55129236822029,11.014147146241122,20.81000810634317,20.81000810634317,Ca??n,1
6380,16.448369644285645,2019.0,3.0,2.0,-93.09912853714448,36.39001119779399,18.967489441000968,36.39001119779399,18.967489441000968,26.740815326135095,26.740815326135095,Ca??n,1
6381,21.08242291024543,2019.0,3.0,2.0,-103.6237298247241,33.01703712337048,10.67740857541864,33.01703712337048,10.67740857541864,20.576641681415918,20.576641681415918,Ca??n,1
6382,23.12004467966538,2019.0,3.0,2.0,-103.76607144101365,28.73141481585203,8.377573483010352,28.73141481585203,8.377573483010352,16.69691689826107,16.69691689826107,Ca??n,1
6383,21.15939455649157,2019.0,3.0,2.0,-103.67094406370443,32.929531903314235,10.51305802602045,32.929531903314235,10.51305802602045,20.435276608314894,20.435276608314894,Ca??n,1
6384,21.07574892479922,2019.0,3.0,2.0,-103.87803879577513,33.45700093750553,10.870474721684227,33.45700093750553,10.870474721684227,20.708038310647613,20.708038310647613,Ca??n,1
6385,17.93,2019.0,3.0,2.0,-99.57431456090926,34.29135501226673,16.243808662184886,34.29135501226673,16.243808662184886,24.084916420852924,24.084916420852924,Ca??n,1
6386,17.8,2019.0,3.0,2.0,-98.56855380079963,34.26778465445367,15.64632335691583,34.26778465445367,15.64632335691583,23.659751169930157,23.659751169930157,Ca??n,1
6387,16.48251771410089,2019.0,3.0,2.0,-97.94502587452939,32.58524933249893,19.672187628068514,32.58524933249893,19.672187628068514,24.768820956207936,24.768820956207936,Ca??n,1
6388,20.093009381185254,2019.0,3.0,2.0,-99.57563851485315,32.134321487140454,14.229701357496909,32.134321487140454,14.229701357496909,21.583638338944,14.484801418657986,Ca??n,1
6389,17.598422562826354,2019.0,3.0,2.0,-98.53912954018443,33.54182021587006,14.656123883803756,33.54182021587006,14.656123883803756,22.644998682084303,22.644998682084303,Ca??n,1
6390,20.901849524317765,2019.0,3.0,2.0,-103.70554857295329,33.49797816272843,11.140639093126987,33.49797816272843,11.140639093126987,20.940657270667796,20.940657270667796,Ca??n,1
6391,17.87047812445152,2019.0,3.0,2.0,-99.08045384210354,34.276527925905675,15.92150886835537,34.276527925905675,15.92150886835537,23.854850490985626,23.854850490985626,Ca??n,1
6392,17.937944801809618,2019.0,3.0,2.0,-99.57561361266731,34.298328652384846,16.25231912205996,34.298328652384846,16.25231912205996,24.096231008358924,24.096231008358924,Ca??n,1
6393,21.125136464897885,2019.0,3.0,2.0,-103.59862142589553,32.879322229219966,10.54725267670378,32.879322229219966,10.54725267670378,20.470292184378263,20.470292184378263,Ca??n,1
6394,18.08222049243846,2019.0,3.0,2.0,-99.14627206359202,34.518734435457986,16.49204297822494,34.518734435457986,16.49204297822494,24.402618766137856,24.402618766137856,Ca??n,1
6395,21.137941539467835,2019.0,3.0,2.0,-103.39602923026608,32.30915032531268,10.376519353342005,32.30915032531268,10.376519353342005,20.233342068909852,20.233342068909852,Ca??n,1
6396,17.478546860893157,2019.0,3.0,2.0,-98.68730080358584,33.218887376033145,14.732867219779319,33.218887376033145,14.732867219779319,22.415617567959007,22.415617567959007,Ca??n,1
6397,17.120038548736265,2019.0,3.0,2.0,-99.00489077858059,33.24921558170118,17.48302676301019,33.24921558170118,17.48302676301019,23.8060620315972,23.8060620315972,Ca??n,1
6398,17.990358767267633,2019.0,3.0,2.0,-99.13724945094815,34.655553459810825,16.559128617021056,34.655553459810825,16.559128617021056,24.44074829041723,24.44074829041723,Ca??n,1
6399,18.077522502632583,2019.0,3.0,2.0,-98.94053796168173,32.81436425940846,14.67527617586299,32.81436425940846,14.67527617586299,22.13770036847184,22.13770036847184,Ca??n,1
6400,21.296601703869214,2019.0,3.0,2.0,-99.68541778497003,31.596666226788805,13.822545119076365,31.596666226788805,13.822545119076365,21.06191502612567,21.06191502612567,Ca??n,1
6401,17.178801233373353,2019.0,3.0,2.0,-99.18492545636462,33.47270753046543,17.97914933050122,33.47270753046543,17.97914933050122,24.250669303494046,24.250669303494046,Ca??n,1
6402,18.165629136370924,2019.0,3.0,2.0,-98.88603709452272,34.64560899191653,16.620605725636686,34.64560899191653,16.620605725636686,24.571411170691107,24.571411170691107,Ca??n,1
6403,22.472109684244003,2019.0,3.0,2.0,-103.49187509895808,29.460052761526967,9.210918859118982,29.460052761526967,9.210918859118982,17.83255012258982,17.83255012258982,Ca??n,1
6404,21.063455963105625,2019.0,3.0,2.0,-103.50055183397531,32.853008543922925,10.647942239269744,32.853008543922925,10.647942239269744,20.560852566836388,20.560852566836388,Ca??n,1
6405,18.12766888214076,2019.0,3.0,2.0,-99.00447308772084,34.58786689000195,16.56209530817648,34.58786689000195,16.56209530817648,24.49459176341061,24.49459176341061,Ca??n,1
6406,18.13660246284938,2019.0,3.0,2.0,-98.85548679090608,34.65273782546443,16.591725664605573,34.65273782546443,16.591725664605573,24.535309762051487,24.535309762051487,Ca??n,1
6407,16.9040329067838,2019.0,3.0,2.0,-97.71572400596328,32.41761409949529,14.967797733537212,32.41761409949529,14.967797733537212,22.456070231410223,22.456070231410223,Ca??n,1
6408,22.431782895793166,2019.0,3.0,2.0,-103.47897052665381,29.507451255600543,9.252722414562886,29.507451255600543,9.252722414562886,17.898066636178587,17.898066636178587,Ca??n,1
6409,18.115368474599293,2019.0,3.0,2.0,-98.87357500311913,34.64083106316419,16.56530350522639,34.64083106316419,16.56530350522639,24.50134167240343,24.50134167240343,Ca??n,1
6410,19.981280761535366,2019.0,3.0,2.0,-99.30522466249207,32.36890339894428,14.767648436656401,32.36890339894428,14.767648436656401,21.93904199163622,21.93904199163622,Ca??n,1
6411,16.621593409661365,2019.0,3.0,2.0,-96.68066811578082,33.50367414798357,17.049752140576242,32.7114948195127,17.44011196437775,23.59332577565163,23.62404677793742,Ca??n,1
6412,16.97918900862544,2019.0,3.0,2.0,-97.54933229601568,33.938383704855426,17.833296391798093,32.99238678686842,18.299452446305335,24.345988459054517,24.38267456336871,Ca??n,1
6413,21.025331655797856,2019.0,3.0,2.0,-103.84031723598056,33.4917050562463,10.95582304587326,33.4917050562463,10.95582304587326,20.785971338127982,20.785971338127982,Ca??n,1
6414,18.002093445676913,2019.0,3.0,2.0,-99.24127125497711,34.6872105173799,16.718815970961547,34.6872105173799,16.718815970961547,24.573678871947774,24.573678871947774,Ca??n,1
6415,17.8,2019.0,3.0,2.0,-98.56361718235863,34.268688055628374,15.633261064520937,34.268688055628374,15.633261064520937,23.656478191903773,23.656478191903773,Ca??n,1
6416,17.431794859729635,2019.0,3.0,2.0,-99.57031184004009,33.85814686342381,17.480793425826047,33.85814686342381,17.480793425826047,24.328973010454096,24.328973010454096,Ca??n,1
6417,17.85623372431264,2019.0,3.0,2.0,-98.97526442569335,34.275077188537686,15.86131641626082,34.275077188537686,15.86131641626082,23.814272577882313,23.814272577882313,Ca??n,1
6418,17.617133014092186,2019.0,3.0,2.0,-98.50311923382125,33.59804344975238,14.604296027987203,33.59804344975238,14.604296027987203,22.667388719403412,22.667388719403412,Ca??n,1
6419,17.004680111310595,2019.0,3.0,2.0,-94.8929946207103,35.86923970604424,18.221620557547862,35.86923970604424,18.221620557547862,26.0738913104336,26.0738913104336,Ca??n,1
6420,18.057439543602005,2019.0,3.0,2.0,-99.32596967282826,33.301975656216634,15.476028887713738,33.301975656216634,15.476028887713738,22.877088703202393,3.5010270660293,Ca??n,1
6421,21.085517068978138,2019.0,3.0,2.0,-103.51498047895385,32.821254868651955,10.586798703371823,32.821254868651955,10.586798703371823,20.510787609163348,20.510787609163348,Ca??n,1
6422,17.562026685464435,2019.0,3.0,2.0,-98.69220184568321,33.594372577048595,14.917721243420424,33.594372577048595,14.917721243420424,22.80168214270029,22.80168214270029,Ca??n,1
6423,22.470642199603567,2019.0,3.0,2.0,-103.59020970031148,29.744428817019916,9.173989549190365,29.744428817019916,9.173989549190365,17.934057843583812,17.934057843583812,Ca??n,1
6424,18.912110189328775,2019.0,3.0,2.0,-98.96731427619564,31.30163927577387,13.570987678422513,31.30163927577387,13.570987678422513,21.033817534876825,9.219728989464453,Ca??n,1
6425,17.911005077567847,2019.0,3.0,2.0,-99.58194585487996,34.276632373517444,16.33297191244038,34.276632373517444,16.33297191244038,24.120536899887608,24.120536899887608,Ca??n,1
6426,21.167218271145043,2019.0,3.0,2.0,-103.38139086442747,32.155994592930554,10.294712845852965,32.155994592930554,10.294712845852965,20.128891839264224,20.128891839264224,Ca??n,1
6427,17.930007740559983,2019.0,3.0,2.0,-99.52012900933306,34.282606355803246,16.17318372752127,34.282606355803246,16.17318372752127,24.02453488361459,24.02453488361459,Ca??n,1
6428,20.693297239236088,2019.0,3.0,2.0,-98.96307762649737,29.593875381800693,11.907412257668424,29.593875381800693,11.907412257668424,19.337151832232426,19.337151832232426,Ca??n,1
6429,20.462892576284357,2019.0,3.0,2.0,-98.67710742371565,28.862705968389438,11.225745247741095,28.862705968389438,11.225745247741095,18.72475312253414,18.72475312253414,Ca??n,1
6430,17.419782911018494,2019.0,3.0,2.0,-99.12635316622519,33.571978372840704,15.599822438102763,33.571978372840704,15.599822438102763,23.08322629001926,23.08322629001926,Ca??n,1
6431,17.456615892563235,2019.0,3.0,2.0,-98.96202140241017,33.50412635422274,15.275474035926033,33.50412635422274,15.275474035926033,22.881820713626336,22.881820713626336,Ca??n,1
6432,17.8,2019.0,3.0,2.0,-98.56878098761484,34.26774307926649,15.646924493228884,34.26774307926649,15.646924493228884,23.659901794788645,23.659901794788645,Ca??n,1
6433,21.148970691543546,2019.0,3.0,2.0,-104.01529425539138,33.61592329886313,10.924556632469743,33.61592329886313,10.924556632469743,20.723911724141754,20.723911724141754,Ca??n,1
6434,21.06501275153795,2019.0,3.0,2.0,-99.45680649580181,30.801160932436815,12.92488430248472,30.801160932436815,12.92488430248472,20.29820763615645,20.29820763615645,Ca??n,1
6435,17.617379434373454,2019.0,3.0,2.0,-99.72830951845307,34.029546757605665,17.230645482403435,34.029546757605665,17.230645482403435,24.392021607839848,24.392021607839848,Ca??n,1
6436,16.40936765077256,2019.0,3.0,2.0,-97.19854752759781,31.592297937705883,15.2173215526762,31.592297937705883,15.2173215526762,22.292247437781285,22.292247437781285,Ca??n,1
6437,20.78084135217182,2019.0,3.0,2.0,-103.39346475883528,32.5806082373948,11.443482217543686,32.5806082373948,11.443482217543686,20.93439252093243,20.93439252093243,Ca??n,1
6438,22.28087165411692,2019.0,3.0,2.0,-103.73931512890813,30.567748328613757,9.289051497430611,30.567748328613757,9.289051497430611,18.452876959905357,18.452876959905357,Ca??n,1
6439,21.271856196683952,2019.0,3.0,2.0,-103.99395206556132,33.243081464683605,10.465783626218862,33.243081464683605,10.465783626218862,20.36687267548414,20.36687267548414,Ca??n,1
6440,17.961571892627237,2019.0,3.0,2.0,-99.35794882319118,34.48383335549761,16.424706706616917,34.48383335549761,16.424706706616917,24.28468824590839,24.28468824590839,Ca??n,1
6441,20.949722055610437,2019.0,3.0,2.0,-103.65351822972475,32.89988584400882,11.244867005633662,32.89988584400882,11.244867005633662,20.82026502840488,20.82026502840488,Ca??n,1
6442,16.366253353492954,2019.0,3.0,2.0,-97.14452619571614,31.6343521873119,15.419431487493373,31.6343521873119,15.419431487493373,22.383554389947168,22.383554389947168,Ca??n,1
6443,21.096392441700495,2019.0,3.0,2.0,-100.5176607242612,29.294273677693006,10.63756891112833,29.294273677693006,10.63756891112833,18.65651174717351,18.65651174717351,Ca??n,1
6444,18.06125335421971,2019.0,3.0,2.0,-98.88573332104723,34.7960452082756,16.687986208496294,34.7960452082756,16.687986208496294,24.60612104236999,24.60612104236999,Ca??n,1
6445,20.566920749315344,2019.0,3.0,2.0,-99.63376518794433,31.86247398058343,13.939537505548453,31.86247398058343,13.939537505548453,21.282503580304706,17.041989796368725,Ca??n,1
6446,22.28917760922758,2019.0,3.0,2.0,-103.7486213904865,30.568724988888807,9.271031217422957,30.568724988888807,9.271031217422957,18.444168163975046,18.444168163975046,Ca??n,1
6447,18.082197005325792,2019.0,3.0,2.0,-99.37713749372084,34.524865789970406,16.71003730169847,34.524865789970406,16.71003730169847,24.56808932899191,24.56808932899191,Ca??n,1
6448,18.15592018015942,2019.0,3.0,2.0,-98.8300469528474,34.71268828371728,16.666062485336024,34.71268828371728,16.666062485336024,24.616862942795734,24.616862942795734,Ca??n,1
6449,22.548360934328045,2019.0,3.0,2.0,-103.54909766417988,29.453383342741407,9.089315647939479,29.453383342741407,9.089315647939479,17.71746679583209,17.71746679583209,Ca??n,1
6450,21.287220517900124,2019.0,3.0,2.0,-103.98408133973498,33.18715287431263,10.413178594094356,33.18715287431263,10.413178594094356,20.32181918641899,20.32181918641899,Ca??n,1
6451,17.303731808903592,2019.0,3.0,2.0,-99.06781904702268,33.40007013184389,16.162125066398055,33.40007013184389,16.162125066398055,23.240985444418055,23.240985444418055,Ca??n,1
6452,21.0894896603598,2019.0,3.0,2.0,-103.82773601051706,33.32126497803736,10.777693130773924,33.32126497803736,10.777693130773924,20.627644445545368,20.627644445545368,Ca??n,1
6453,17.37519173794066,2019.0,3.0,2.0,-98.38398967242583,33.09489414513287,14.636904157777858,33.09489414513287,14.636904157777858,22.406447346316305,22.406447346316305,Ca??n,1
6454,17.82998085752102,2019.0,3.0,2.0,-98.78139710169367,34.27240343502753,15.750379879004585,34.27240343502753,15.750379879004585,23.739486238198143,23.739486238198143,Ca??n,1
6455,20.99551348449409,2019.0,3.0,2.0,-103.51832436603975,33.00327747602061,10.800420905704325,33.00327747602061,10.800420905704325,20.679594394895936,20.679594394895936,Ca??n,1
6456,17.391413885084297,2019.0,3.0,2.0,-99.01327646561491,33.732188286279786,17.717066148883134,33.732188286279786,17.717066148883134,24.33079968104297,24.33079968104297,Ca??n,1
6457,21.026372000053453,2019.0,3.0,2.0,-101.36104143360221,31.824014421806744,12.610821951215947,31.824014421806744,12.610821951215947,20.880784405952383,20.880784405952383,Ca??n,1
6458,18.015826930900626,2019.0,3.0,2.0,-98.98720177833843,34.798541015345926,16.702498301601572,34.798541015345926,16.702498301601572,24.594970351872938,24.594970351872938,Ca??n,1
6459,21.061415040196373,2019.0,3.0,2.0,-104.04823119975453,33.76346435019456,11.107509155730003,33.76346435019456,11.107509155730003,20.853411298399525,20.853411298399525,Ca??n,1
6460,17.927509930859635,2019.0,3.0,2.0,-99.03360265148994,34.535491124193136,16.331544857299672,34.535491124193136,16.331544857299672,24.200823664210716,24.200823664210716,Ca??n,1
6461,17.103615901557603,2019.0,3.0,2.0,-98.85224794609537,33.08778057383329,17.04700099136593,33.08778057383329,17.04700099136593,23.48750935274737,23.48750935274737,Ca??n,1
6462,16.630943176011172,2019.0,3.0,2.0,-93.43556590482305,35.660061716191976,17.570433748689876,33.12799887289864,18.818150736294502,25.197791224729645,25.295985542103132,Ca??n,1
6463,16.620445759067717,2019.0,3.0,2.0,-98.25837983834886,32.82568517747245,19.528770118963553,32.82568517747245,19.528770118963553,24.790775233130535,24.790775233130535,Ca??n,1
6464,18.130035078228573,2019.0,3.0,2.0,-98.84527348339496,34.73548087729391,16.672057170412597,34.73548087729391,16.672057170412597,24.613925745053113,24.613925745053113,Ca??n,1
6465,20.978054332843126,2019.0,3.0,2.0,-103.90175617336598,33.687139520525136,11.190409138935122,33.687139520525136,11.190409138935122,20.94363926088954,20.94363926088954,Ca??n,1
6466,21.303115895037237,2019.0,3.0,2.0,-99.67694933645159,31.630336126678973,13.899310953476824,31.630336126678973,13.899310953476824,21.117298028017093,21.117298028017093,Ca??n,1
6467,17.42,2019.0,3.0,2.0,-98.78387690663325,33.09465082580324,14.916047659088354,33.09465082580324,14.916047659088354,22.406927780044043,22.406927780044043,Ca??n,1
6468,20.68706994939569,2019.0,3.0,2.0,-99.41168928182655,32.221124515915044,14.661413141931224,32.221124515915044,14.661413141931224,21.81787744969808,21.81787744969808,Ca??n,1
6469,21.265490618740646,2019.0,3.0,2.0,-103.99183020624689,33.253415980474564,10.480728942300091,33.253415980474564,10.480728942300091,20.379533102726942,20.379533102726942,Ca??n,1
